YearOfBirth,Name,Sex,Number
2000,Jayme,F,179
2000,Estefani,F,178
2000,Jaylynn,F,178
2000,Maricela,F,178
2000,Maxine,F,178
2000,Mina,F,178
2000,Shaelyn,F,177
2000,Maryann,F,176
2000,Mckinley,F,176
2000,Alaysia,F,175
2000,Jessika,F,175
2000,Lidia,F,175
2000,Samira,F,175
2000,Shelbi,F,175
2000,Susanna,F,175
2000,Betty,F,174
2000,Connie,F,174
2000,Iman,F,174
2000,Mira,F,174
2000,Sariah,F,174
2000,Shanice,F,174
2000,Jaylyn,F,173
2000,Kristi,F,173
2000,Serina,F,173
2000,Shae,F,173
2000,Taniya,F,173
2000,Winter,F,173
2000,Mindy,F,172
2000,Rhea,F,172
2000,Tristen,F,172
2000,Danae,F,171
2000,Jamia,F,171
2000,Natalya,F,171
2000,Siena,F,171
2000,Areli,F,170
2000,Daja,F,170
2000,Jodi,F,170
2000,Leeann,F,170
2000,Rianna,F,170
2000,Yulissa,F,170
2000,Alyssia,F,169
2000,Ciarra,F,169
2000,Delanie,F,169
2000,Nautica,F,169
2000,Tamera,F,169
2000,Tionna,F,169
2000,Alecia,F,168
2000,Astrid,F,168
2000,Breann,F,168
2000,Journey,F,168
2000,Kaiya,F,168
2000,Lynn,F,168
2000,Zariah,F,168
2000,Adilene,F,167
2000,Annalisa,F,167
2000,Chyanne,F,167
2000,Jalen,F,167
2000,Kyara,F,167
2000,Camilla,F,166
2000,Monet,F,166
2000,Priya,F,166
2000,Akira,F,165
2000,Cori,F,165
2000,Fallon,F,165
2000,Giana,F,165
2000,Naya,F,165
2000,Shreya,F,165
2000,Tanisha,F,165
2000,Debra,F,164
2000,Irma,F,164
2000,Lissette,F,164
2000,Lorraine,F,164
2000,Magaly,F,164
2000,Mahogany,F,164
2000,Marcela,F,164
2000,Abrianna,F,163
2000,Alexi,F,163
2000,Amaris,F,163
2000,Cailyn,F,163
2000,Hali,F,163
2000,Joan,F,163
2000,Kelsea,F,163
2000,Lainey,F,163
2000,Viridiana,F,163
2000,Chastity,F,162
2000,Isabell,F,162
2000,Maleah,F,162
2000,Tasha,F,162
2000,Terra,F,162
2000,Beth,F,161
2000,Elana,F,161
2000,Ivanna,F,161
2000,Mariel,F,161
2000,Maureen,F,161
2000,Shantel,F,161
2000,Coral,F,160
2000,Grayson,F,160
2000,Katheryn,F,160
2000,Olga,F,160
2000,Addie,F,159
2000,Bayleigh,F,158
2000,Rowan,F,158
2000,Taliyah,F,158
2000,Yareli,F,158
2000,Betsy,F,157
2000,Geneva,F,157
2000,Grecia,F,157
2000,Kristian,F,157
2000,Kya,F,157
2000,Leigha,F,157
2000,Racheal,F,157
2000,Tamya,F,157
2000,Yoselin,F,157
2000,Alea,F,156
2000,Annemarie,F,156
2000,Breeanna,F,156
2000,Harlee,F,156
2000,Marlena,F,156
2000,Shay,F,156
2000,Zion,F,156
2000,Citlali,F,155
2000,Colby,F,155
2000,Julisa,F,155
2000,Simran,F,155
2000,Yaritza,F,155
2000,Cathryn,F,154
2000,Griselda,F,154
2000,Jessenia,F,154
2000,Lucille,F,154
2000,Annabella,F,153
2000,Dara,F,153
2000,Kala,F,153
2000,Madysen,F,153
2000,Micayla,F,153
2000,Sommer,F,153
2000,Haily,F,152
2000,Karyme,F,152
2000,Lisbeth,F,152
2000,Shanna,F,152
2000,Brittani,F,151
2000,China,F,151
2000,Daijah,F,151
2000,Danika,F,151
2000,Kerri,F,151
2000,Keyanna,F,151
2000,Monika,F,151
2000,Triniti,F,151
2000,Cailin,F,150
2000,Isela,F,150
2000,Kalli,F,150
2000,Amalia,F,149
2000,Brea,F,149
2000,Dajah,F,149
2000,Jolene,F,149
2000,Kaylea,F,149
2000,Mason,F,149
2000,Rivka,F,149
2000,Yessica,F,149
2000,Bobbie,F,148
2000,Tyana,F,148
2000,Shelly,F,147
2000,Billie,F,146
2000,Chantal,F,146
2000,Elsie,F,146
2000,Jami,F,146
2000,Kaytlyn,F,146
2000,Nathaly,F,146
2000,Pauline,F,146
2000,Aidan,F,145
2000,Aleena,F,145
2000,Danyelle,F,145
2000,Jaylen,F,145
2000,Katya,F,145
2000,Kendyl,F,145
2000,Lesli,F,145
2000,Mari,F,145
2000,Analisa,F,144
2000,Kalista,F,144
2000,Kayleen,F,144
2000,Kortney,F,144
2000,Kristyn,F,144
2000,Lola,F,144
2000,Luna,F,144
2000,Brieanna,F,143
2000,Corrine,F,143
2000,Harlie,F,143
2000,Cloe,F,142
2000,Jackie,F,142
2000,Kalee,F,142
2000,Leandra,F,142
2000,Magali,F,142
2000,Shamya,F,142
2000,Tatiyana,F,142
2000,Zainab,F,142
2000,Aliah,F,141
2000,Alliyah,F,141
2000,Anisa,F,141
2000,Elexis,F,141
2000,Ireland,F,141
2000,Jala,F,141
2000,Kylah,F,141
2000,Marion,F,141
2000,Mercedez,F,141
2000,Alyse,F,140
2000,Annmarie,F,140
2000,Azaria,F,140
2000,Gissel,F,140
2000,Jacy,F,140
2000,Joann,F,140
2000,Kiya,F,140
2000,Liza,F,140
2000,Macayla,F,140
2000,Britany,F,139
2000,Kristal,F,139
2000,Maren,F,139
2000,Acacia,F,138
2000,Alli,F,138
2000,Christen,F,138
2000,Deana,F,138
2000,Makaela,F,138
2000,Makenzi,F,138
2000,Tonya,F,138
2000,Dahlia,F,137
2000,Keyana,F,137
2000,Krysta,F,137
2000,Nallely,F,137
2000,Phoenix,F,137
2000,Rosemarie,F,137
2000,Emerson,F,136
2000,Jaci,F,136
2000,Jacie,F,136
2000,Jalisa,F,136
2000,Joseline,F,136
2000,Karsyn,F,136
2000,Keisha,F,136
2000,Marianne,F,136
2000,Maryjane,F,136
2000,Terri,F,136
2000,Tyasia,F,136
2000,Yamileth,F,136
2000,Amiyah,F,135
2000,Darcy,F,135
2000,Galilea,F,135
2000,Georgina,F,135
2000,Harper,F,135
2000,Tasia,F,135
2000,Adia,F,134
2000,Bree,F,134
2000,Ivory,F,134
2000,Kierstin,F,134
2000,Meadow,F,134
2000,Nathalia,F,134
2000,Xochitl,F,134
2000,Adelaide,F,133
2000,Amberly,F,133
2000,Calli,F,133
2000,Deandra,F,133
2000,Desire,F,133
2000,Kimberlee,F,133
2000,Mackenna,F,133
2000,Mallorie,F,133
2000,Anisha,F,132
2000,Brigid,F,132
2000,Franchesca,F,132
2000,Janna,F,132
2000,Jocelynn,F,132
2000,Keanna,F,132
2000,Kia,F,132
2000,Mae,F,132
2000,Makiya,F,132
2000,Yahaira,F,132
2000,Adamaris,F,131
2000,Ania,F,131
2000,Ivonne,F,131
2000,Janaya,F,131
2000,Kai,F,131
2000,Karah,F,131
2000,Marin,F,131
2000,Rosalie,F,131
2000,Aleigha,F,130
2000,Ashli,F,130
2000,Mika,F,130
2000,Penelope,F,130
2000,Rosario,F,130
2000,Aislinn,F,129
2000,Amirah,F,129
2000,Charlie,F,129
2000,Jaelynn,F,129
2000,Madelyne,F,129
2000,Renae,F,129
2000,Aiyanna,F,128
2000,Anabelle,F,128
2000,Cinthia,F,128
2000,Dylan,F,128
2000,Eboni,F,128
2000,Janeth,F,128
2000,Jayna,F,128
2000,Kinley,F,128
2000,Laken,F,128
2000,Lyndsay,F,128
2000,Mikaila,F,128
2000,Moira,F,128
2000,Nikole,F,128
2000,Vicky,F,128
2000,Alora,F,127
2000,Amie,F,127
2000,Belinda,F,127
2000,Cheryl,F,127
2000,Chynna,F,127
2000,Dora,F,127
2000,Jaquelyn,F,127
2000,Nakia,F,127
2000,Tehya,F,127
2000,Treasure,F,127
2000,Valencia,F,127
2000,Adela,F,126
2000,Aliana,F,126
2000,Ashely,F,126
2000,Averi,F,126
2000,Eleni,F,126
2000,Janell,F,126
2000,Kalynn,F,126
2000,Livia,F,126
2000,Mona,F,126
2000,Rena,F,126
2000,Riya,F,126
2000,Sherry,F,126
2000,Tionne,F,126
2000,Annelise,F,125
2000,Bobbi,F,125
2000,Brissa,F,125
2000,Jania,F,125
2000,Jensen,F,125
2000,Lora,F,125
2000,Lynette,F,125
2000,Samaria,F,125
2000,Shanya,F,125
2000,Ximena,F,125
2000,Adrianne,F,124
2000,Ainsley,F,124
2000,Heidy,F,124
2000,Jaidyn,F,124
2000,Linnea,F,124
2000,Malorie,F,124
2000,Melia,F,124
2000,Mickayla,F,124
2000,Riana,F,124
2000,Roxanna,F,124
2000,Tiarra,F,124
2000,Christie,F,123
2000,Domonique,F,123
2000,Dymond,F,123
2000,Kathrine,F,123
2000,Keyonna,F,123
2000,Kiah,F,123
2000,Kyndall,F,123
2000,Leia,F,123
2000,Leigh,F,123
2000,Maliyah,F,123
2000,Montserrat,F,123
2000,Sonja,F,123
2000,Symone,F,123
2000,Allysa,F,122
2000,Anyssa,F,122
2000,Ariella,F,122
2000,Johnna,F,122
2000,Keegan,F,122
2000,Natali,F,122
2000,Yulisa,F,122
2000,Alesha,F,121
2000,Demetria,F,121
2000,Keana,F,121
2000,Lynsey,F,121
2000,Siera,F,121
2000,Tatyanna,F,121
2000,Zara,F,121
2000,Annaliese,F,120
2000,Chiara,F,120
2000,Emalee,F,120
2000,Giavanna,F,120
2000,Hattie,F,120
2000,Kimberley,F,120
2000,Amiah,F,119
2000,Autum,F,119
2000,Briley,F,119
2000,Cathy,F,119
2000,Christin,F,119
2000,Jazlynn,F,119
2000,Bryce,F,118
2000,Chase,F,118
2000,Cherokee,F,118
2000,Devan,F,118
2000,Ilana,F,118
2000,Jean,F,118
2000,Jesenia,F,118
2000,Lela,F,118
2000,Lianna,F,118
2000,Rubi,F,118
2000,Trista,F,117
2000,Amaiya,F,116
2000,Farrah,F,116
2000,Francis,F,116
2000,Imari,F,116
2000,Kim,F,116
2000,Pilar,F,116
2000,Rileigh,F,116
2000,Selah,F,116
2000,Selene,F,116
2000,Susannah,F,116
2000,Alannah,F,115
2000,Ananda,F,115
2000,Edna,F,115
2000,Madelin,F,115
2000,Madilynn,F,115
2000,Nicolle,F,115
2000,Sana,F,115
2000,Valery,F,115
2000,Alani,F,114
2000,Emelia,F,114
2000,Hayli,F,114
2000,Janay,F,114
2000,Jeniffer,F,114
2000,Joselin,F,114
2000,June,F,114
2000,Marla,F,114
2000,Michael,F,114
2000,Noa,F,114
2000,Shira,F,114
2000,Ayesha,F,113
2000,Dixie,F,113
2000,Hanah,F,113
2000,Jaycie,F,113
2000,Juliann,F,113
2000,Maddie,F,113
2000,Nelly,F,113
2000,Zahra,F,113
2000,Jadah,F,112
2000,Jaela,F,112
2000,Karolina,F,112
2000,Laci,F,112
2000,Lanie,F,112
2000,Malka,F,112
2000,Marguerite,F,112
2000,Mercy,F,112
2000,Milena,F,112
2000,Tyla,F,112
2000,Bayley,F,111
2000,Callista,F,111
2000,Candy,F,111
2000,Caylin,F,111
2000,Jessi,F,111
2000,Julieta,F,111
2000,Karleigh,F,111
2000,Kyndal,F,111
2000,Lizet,F,111
2000,Louise,F,111
2000,Sanjana,F,111
2000,Sheyla,F,111
2000,Shivani,F,111
2000,Thea,F,111
2000,Tracey,F,111
2000,Aya,F,110
2000,Bernadette,F,110
2000,Bethanie,F,110
2000,Danna,F,110
2000,Daysha,F,110
2000,Jayleen,F,110
2000,Kaeli,F,110
2000,Kaliyah,F,110
2000,Karime,F,110
2000,Kinsley,F,110
2000,Linsey,F,110
2000,Lucinda,F,110
2000,Maira,F,110
2000,Tierney,F,110
2000,Angeles,F,109
2000,Anjelica,F,109
2000,Aysha,F,109
2000,Bridgett,F,109
2000,Brookelyn,F,109
2000,Divya,F,109
2000,Ginger,F,109
2000,Jamila,F,109
2000,Kaili,F,109
2000,Klarissa,F,109
2000,Makaylah,F,109
2000,Meg,F,109
2000,Raelynn,F,109
2000,Salena,F,109
2000,Sequoia,F,109
2000,Amia,F,108
2000,Ashlin,F,108
2000,Dayanara,F,108
2000,Isha,F,108
2000,Jordin,F,108
2000,Kelis,F,108
2000,Krysten,F,108
2000,Leona,F,108
2000,Lexy,F,108
2000,Notnamed,F,108
2000,Raelyn,F,108
2000,Sabina,F,108
2000,Sahara,F,108
2000,Shekinah,F,108
2000,Siobhan,F,108
2000,Tiera,F,108
2000,Yaquelin,F,108
2000,Alanis,F,107
2000,Ambria,F,107
2000,Anai,F,107
2000,Caley,F,107
2000,Catrina,F,107
2000,Gemma,F,107
2000,Jodie,F,107
2000,Malika,F,107
2000,Marjorie,F,107
2000,Sunny,F,107
2000,Abriana,F,106
2000,Alexcia,F,106
2000,Ayleen,F,106
2000,Brynne,F,106
2000,Dalila,F,106
2000,Erykah,F,106
2000,Ileana,F,106
2000,Jaila,F,106
2000,Jessalyn,F,106
2000,Kirstyn,F,106
2000,Margo,F,106
2000,Myia,F,106
2000,Mykala,F,106
2000,Stacie,F,106
2000,Tristin,F,106
2000,Analise,F,105
2000,Andie,F,105
2000,Arden,F,105
2000,Averie,F,105
2000,Aysia,F,105
2000,Brylee,F,105
2000,Doris,F,105
2000,Janine,F,105
2000,Jennah,F,105
2000,Keona,F,105
2000,Leyla,F,105
2000,Shakayla,F,105
2000,Taylar,F,105
2000,Tea,F,105
2000,Verania,F,105
2000,Allissa,F,104
2000,Arleth,F,104
2000,Babygirl,F,104
2000,Christianna,F,104
2000,Corrina,F,104
2000,Holland,F,104
2000,Josefina,F,104
2000,Julian,F,104
2000,Keyara,F,104
2000,Rayne,F,104
2000,Rayven,F,104
2000,Shiann,F,104
2000,Stefani,F,104
2000,Stefany,F,104
2000,Whitley,F,104
2000,Annalee,F,103
2000,Asya,F,103
2000,Charlize,F,103
2000,Chassidy,F,103
2000,Deisy,F,103
2000,Emery,F,103
2000,Francisca,F,103
2000,Gissell,F,103
2000,Kami,F,103
2000,Khadijah,F,103
2000,Rhonda,F,103
2000,Vera,F,103
2000,Yazmine,F,103
2000,Zaira,F,103
2000,Ciana,F,102
2000,Ester,F,102
2000,Gisel,F,102
2000,Gracelyn,F,102
2000,Jorden,F,102
2000,Kelsy,F,102
2000,Mackenzi,F,102
2000,Oriana,F,102
2000,Reece,F,102
2000,Saira,F,102
2000,Tanner,F,102
2000,Yesica,F,102
2000,Anastacia,F,101
2000,Briza,F,101
2000,Jacinda,F,101
2000,Jaliyah,F,101
2000,Jaya,F,101
2000,Kalia,F,101
2000,Kameryn,F,101
2000,Kearra,F,101
2000,Kerrigan,F,101
2000,Lilianna,F,101
2000,Nayely,F,101
2000,Tricia,F,101
2000,Dasha,F,100
2000,Emmaline,F,100
2000,Izabel,F,100
2000,Jaimie,F,100
2000,Jaylah,F,100
2000,Jazzmine,F,100
2000,Keasia,F,100
2000,Leena,F,100
2000,Malina,F,100
2000,Pricilla,F,100
2000,Ryanne,F,100
2000,Scarlet,F,100
2000,Tamar,F,100
2000,Abbigale,F,99
2000,Adelina,F,99
2000,August,F,99
2000,Ayah,F,99
2000,Estela,F,99
2000,Flora,F,99
2000,Harleigh,F,99
2000,Jerrica,F,99
2000,Karrington,F,99
2000,Kaylene,F,99
2000,Keren,F,99
2000,Khloe,F,99
2000,Kyana,F,99
2000,Laurie,F,99
2000,Marielle,F,99
2000,Nevaeh,F,99
2000,Ryley,F,99
2000,Spencer,F,99
2000,Valarie,F,99
2000,Yuliana,F,99
2000,Ariyana,F,98
2000,Brooklin,F,98
2000,Desiray,F,98
2000,Dyamond,F,98
2000,Jayne,F,98
2000,Kailah,F,98
2000,Kalei,F,98
2000,Karis,F,98
2000,Madelaine,F,98
2000,Malinda,F,98
2000,Rosie,F,98
2000,Salina,F,98
2000,Shalyn,F,98
2000,Shoshana,F,98
2000,Bernice,F,97
2000,Chanelle,F,97
2000,Dani,F,97
2000,Darla,F,97
2000,Destanie,F,97
2000,Gisell,F,97
2000,Heavenly,F,97
2000,Joi,F,97
2000,Josey,F,97
2000,Lyla,F,97
2000,Markayla,F,97
2000,Shiloh,F,97
2000,Davina,F,96
2000,Egypt,F,96
2000,Elvira,F,96
2000,Glenda,F,96
2000,Janel,F,96
2000,Kelcie,F,96
2000,Maricruz,F,96
2000,Nadya,F,96
2000,Nailah,F,96
2000,Sapphire,F,96
2000,Saylor,F,96
2000,Sunshine,F,96
2000,Trina,F,96
2000,Winnie,F,96
2000,Aida,F,95
2000,Amethyst,F,95
2000,Anneliese,F,95
2000,Cecily,F,95
2000,Dionna,F,95
2000,Geraldine,F,95
2000,Layne,F,95
2000,Portia,F,95
2000,Taelor,F,95
2000,Adele,F,94
2000,Alessia,F,94
2000,Andria,F,94
2000,Carsyn,F,94
2000,Cianna,F,94
2000,Dynasty,F,94
2000,Elayna,F,94
2000,Evangeline,F,94
2000,Frankie,F,94
2000,Gracen,F,94
2000,Hayle,F,94
2000,Kaileigh,F,94
2000,Keyona,F,94
2000,Lillianna,F,94
2000,Marta,F,94
2000,Michell,F,94
2000,Nakayla,F,94
2000,Raeann,F,94
2000,Zakiya,F,94
2000,Cami,F,93
2000,Gracyn,F,93
2000,Jaylee,F,93
2000,Malena,F,93
2000,Marcia,F,93
2000,Mirian,F,93
2000,Myla,F,93
2000,Teanna,F,93
2000,Zhane,F,93
2000,Bertha,F,92
2000,Dena,F,92
2000,Izabelle,F,92
2000,Janiyah,F,92
2000,Kierstyn,F,92
2000,Loretta,F,92
2000,Lupita,F,92
2000,Milan,F,92
2000,Patrice,F,92
2000,Reem,F,92
2000,Sarena,F,92
2000,Soraya,F,92
2000,Suzanna,F,92
2000,Therese,F,92
2000,Vianey,F,92
2000,Wynter,F,92
2000,Adina,F,91
2000,Angelika,F,91
2000,Carter,F,91
2000,Catelyn,F,91
2000,Desteny,F,91
2000,Jessa,F,91
2000,Krystina,F,91
2000,Lilah,F,91
2000,Mekayla,F,91
2000,Milagros,F,91
2000,Nakiya,F,91
2000,Petra,F,91
2000,Ravyn,F,91
2000,Tegan,F,91
2000,Tiffanie,F,91
2000,Allana,F,90
2000,Arabella,F,90
2000,Bailie,F,90
2000,Charlee,F,90
2000,Christal,F,90
2000,Iesha,F,90
2000,Janiah,F,90
2000,Jourdan,F,90
2000,Kaelin,F,90
2000,Kailynn,F,90
2000,Karsen,F,90
2000,Margot,F,90
2000,Payten,F,90
2000,Soleil,F,90
2000,Trinitee,F,90
2000,Tyesha,F,90
2000,Alaysha,F,89
2000,Alexius,F,89
2000,Alisia,F,89
2000,Anayeli,F,89
2000,Ani,F,89
2000,Audrianna,F,89
2000,Elysia,F,89
2000,Jocelin,F,89
2000,Jovanna,F,89
2000,Kacy,F,89
2000,Kerstin,F,89
2000,Keziah,F,89
2000,Kristie,F,89
2000,Lilith,F,89
2000,Louisa,F,89
2000,Magdalene,F,89
2000,Mariyah,F,89
2000,May,F,89
2000,Michaella,F,89
2000,Paisley,F,89
2000,Rene,F,89
2000,Samanta,F,89
2000,Shantell,F,89
2000,Adison,F,88
2000,Citlaly,F,88
2000,Deonna,F,88
2000,Dolores,F,88
2000,Ida,F,88
2000,Karson,F,88
2000,Katilyn,F,88
2000,Litzi,F,88
2000,Lynda,F,88
2000,Maisie,F,88
2000,Merissa,F,88
2000,Niyah,F,88
2000,Remy,F,88
2000,Shaylynn,F,88
2000,Shyanna,F,88
2000,Alexxis,F,87
2000,Arianne,F,87
2000,Azucena,F,87
2000,Brandie,F,87
2000,Celena,F,87
2000,Farah,F,87
2000,Hilary,F,87
2000,Jael,F,87
2000,Maile,F,87
2000,Mattison,F,87
2000,Mekenzie,F,87
2000,Shaylyn,F,87
2000,Starla,F,87
2000,Susie,F,87
2000,Yael,F,87
2000,Yaneli,F,87
2000,Abbygail,F,86
2000,Breeana,F,86
2000,Briona,F,86
2000,Janya,F,86
2000,Jesica,F,86
2000,Kaycie,F,86
2000,Kyrsten,F,86
2000,Lani,F,86
2000,Makyla,F,86
2000,Michayla,F,86
2000,Monae,F,86
2000,Myesha,F,86
2000,Ria,F,86
2000,Saray,F,86
2000,Shaylin,F,86
2000,Tory,F,86
2000,Veronika,F,86
2000,Alise,F,85
2000,Alyvia,F,85
2000,Cambria,F,85
2000,Charis,F,85
2000,Denisha,F,85
2000,Evan,F,85
2000,Gracey,F,85
2000,Jamiya,F,85
2000,Joceline,F,85
2000,Porsha,F,85
2000,Rory,F,85
2000,Rosalyn,F,85
2000,Stacia,F,85
2000,Talya,F,85
2000,Torie,F,85
2000,Venus,F,85
2000,Alix,F,84
2000,Aminah,F,84
2000,Baleigh,F,84
2000,Breauna,F,84
2000,Consuelo,F,84
2000,Emoni,F,84
2000,Evangelina,F,84
2000,Genna,F,84
2000,Malaya,F,84
2000,Olyvia,F,84
2000,Zharia,F,84
2000,Angelia,F,83
2000,Ariah,F,83
2000,Aundrea,F,83
2000,Brittni,F,83
2000,Cloey,F,83
2000,Faye,F,83
2000,Jadelyn,F,83
2000,Jaeda,F,83
2000,Jamaya,F,83
2000,Luciana,F,83
2000,Madelynne,F,83
2000,Nechama,F,83
2000,Rikki,F,83
2000,Rilee,F,83
2000,Sayra,F,83
2000,Shanelle,F,83
2000,Sloane,F,83
2000,Tala,F,83
2000,Zaire,F,83
2000,Araya,F,82
2000,Carlene,F,82
2000,Chyenne,F,82
2000,Dayanna,F,82
2000,Deirdre,F,82
2000,Dominque,F,82
2000,Elianna,F,82
2000,Emmy,F,82
2000,Hilda,F,82
2000,Honesty,F,82
2000,Jaslyn,F,82
2000,Jazzmin,F,82
2000,Jordon,F,82
2000,Kalea,F,82
2000,Karena,F,82
2000,Mykenzie,F,82
2000,Nydia,F,82
2000,Rheanna,F,82
2000,Shaye,F,82
2000,Alexsandra,F,81
2000,Amyah,F,81
2000,Angelita,F,81
2000,Becky,F,81
2000,Gabriele,F,81
2000,Hadassah,F,81
2000,Haileigh,F,81
2000,Kalina,F,81
2000,Kora,F,81
2000,Mckenzi,F,81
2000,Mildred,F,81
2000,Millie,F,81
2000,Sawyer,F,81
2000,Sela,F,81
2000,Selma,F,81
2000,Stormie,F,81
2000,Verenice,F,81
2000,Viktoria,F,81
2000,Vivianna,F,81
2000,Yara,F,81
2000,Abbigayle,F,80
2000,Alba,F,80
2000,Anamaria,F,80
2000,Baileigh,F,80
2000,Brynna,F,80
2000,Caylie,F,80
2000,Fayth,F,80
2000,Giulia,F,80
2000,Jennyfer,F,80
2000,Jerica,F,80
2000,Jewell,F,80
2000,Joey,F,80
2000,Katalina,F,80
2000,Kaytlynn,F,80
2000,Kyanna,F,80
2000,Kyrah,F,80
2000,Lili,F,80
2000,Naudia,F,80
2000,Nour,F,80
2000,Rian,F,80
2000,Shamari,F,80
2000,Tytiana,F,80
2000,Addyson,F,79
2000,Asiah,F,79
2000,Corrin,F,79
2000,Elliana,F,79
2000,Elora,F,79
2000,Emme,F,79
2000,Faigy,F,79
2000,Indya,F,79
2000,Kandace,F,79
2000,Macee,F,79
2000,Myka,F,79
2000,Neida,F,79
2000,Siara,F,79
2000,Alexzandria,F,78
2000,Arlette,F,78
2000,Dezirae,F,78
2000,Halli,F,78
2000,Kimora,F,78
2000,Lane,F,78
2000,Madaline,F,78
2000,Mila,F,78
2000,Pooja,F,78
2000,Ramona,F,78
2000,Trinidy,F,78
2000,Aditi,F,77
2000,Alaya,F,77
2000,Arriana,F,77
2000,Aubry,F,77
2000,Brigitte,F,77
2000,Brinley,F,77
2000,Chantelle,F,77
2000,Clarisa,F,77
2000,Elicia,F,77
2000,Holli,F,77
2000,Ines,F,77
2000,Kaira,F,77
2000,Kera,F,77
2000,Kyler,F,77
2000,Lilli,F,77
2000,Mandi,F,77
2000,Marah,F,77
2000,Matilda,F,77
2000,Mirella,F,77
2000,Nada,F,77
2000,Shaniyah,F,77
2000,Ajah,F,76
2000,Alanah,F,76
2000,Becca,F,76
2000,Chandra,F,76
2000,Chole,F,76
2000,Chrystal,F,76
2000,Cienna,F,76
2000,Elexus,F,76
2000,Estephanie,F,76
2000,Giuliana,F,76
2000,Jamesha,F,76
2000,Kaelynn,F,76
2000,Karmen,F,76
2000,Keiara,F,76
2000,Khalia,F,76
2000,Kyah,F,76
2000,Lois,F,76
2000,Tanaya,F,76
2000,Adara,F,75
2000,Ailyn,F,75
2000,Ariadna,F,75
2000,Arionna,F,75
2000,Baily,F,75
2000,Breasia,F,75
2000,Cheyann,F,75
2000,Debbie,F,75
2000,Denae,F,75
2000,Jeanne,F,75
2000,Kristiana,F,75
2000,Lucie,F,75
2000,Mabel,F,75
2000,Rashel,F,75
2000,Sierrah,F,75
2000,Sloan,F,75
2000,Sofie,F,75
2000,Tressa,F,75
2000,Xena,F,75
2000,Abrielle,F,74
2000,Belle,F,74
2000,Breona,F,74
2000,Gisela,F,74
2000,Jaedyn,F,74
2000,Kay,F,74
2000,Keturah,F,74
2000,Leeanna,F,74
2000,Lindy,F,74
2000,Morgen,F,74
2000,Promise,F,74
2000,Rae,F,74
2000,Rebecka,F,74
2000,Rosalia,F,74
2000,Sheyenne,F,74
2000,Siani,F,74
2000,Angelena,F,73
2000,Aryn,F,73
2000,Bianka,F,73
2000,Charley,F,73
2000,Deena,F,73
2000,Elia,F,73
2000,Jazzlyn,F,73
2000,Kady,F,73
2000,Kamille,F,73
2000,Karin,F,73
2000,Quincy,F,73
2000,Ragan,F,73
2000,Shawnee,F,73
2000,Sterling,F,73
2000,Taina,F,73
2000,Anabella,F,72
2000,Ashlynne,F,72
2000,Brianda,F,72
2000,Destani,F,72
2000,Fatoumata,F,72
2000,Jaimee,F,72
2000,Jonae,F,72
2000,Kaniya,F,72
2000,Karoline,F,72
2000,Landry,F,72
2000,Latasha,F,72
2000,Liz,F,72
2000,Magnolia,F,72
2000,Maryssa,F,72
2000,Michala,F,72
2000,Peri,F,72
2000,Racquel,F,72
2000,Rebeka,F,72
2000,Shaila,F,72
2000,Suzette,F,72
2000,Tahlia,F,72
2000,Traci,F,72
2000,Amal,F,71
2000,Capri,F,71
2000,Catarina,F,71
2000,Codi,F,71
2000,Destine,F,71
2000,Devorah,F,71
2000,Dezarae,F,71
2000,Ivey,F,71
2000,Jackelin,F,71
2000,Janai,F,71
2000,Jimena,F,71
2000,Josette,F,71
2000,Kandice,F,71
2000,Kimberlyn,F,71
2000,Mackayla,F,71
2000,Mahala,F,71
2000,Mai,F,71
2000,Margaux,F,71
2000,Micaiah,F,71
2000,Nijah,F,71
2000,Raylene,F,71
2000,Sammantha,F,71
2000,Taja,F,71
2000,Zulema,F,71
2000,Abygail,F,70
2000,Aleisha,F,70
2000,Aleya,F,70
2000,Allegra,F,70
2000,Aniah,F,70
2000,Braelyn,F,70
2000,Brookelynn,F,70
2000,Clarice,F,70
2000,Corey,F,70
2000,Fatimah,F,70
2000,Jacquelynn,F,70
2000,Jalissa,F,70
2000,Kamaria,F,70
2000,Kiarah,F,70
2000,Leana,F,70
2000,Leslye,F,70
2000,Melodie,F,70
2000,Montanna,F,70
2000,Raine,F,70
2000,Sahar,F,70
2000,Tyonna,F,70
2000,Yanira,F,70
2000,Arika,F,69
2000,Ariyanna,F,69
2000,Briauna,F,69
2000,Bronwyn,F,69
2000,Danasia,F,69
2000,Elvia,F,69
2000,Fantasia,F,69
2000,Gizelle,F,69
2000,Inez,F,69
2000,Joni,F,69
2000,Lorna,F,69
2000,Makiah,F,69
2000,Mykaela,F,69
2000,Noelani,F,69
2000,Rachell,F,69
2000,Samia,F,69
2000,Sedona,F,69
2000,Shelley,F,69
2000,Teri,F,69
2000,Violeta,F,69
2000,Abbi,F,68
2000,Abigael,F,68
2000,Agnes,F,68
2000,Althea,F,68
2000,Ashia,F,68
2000,Casie,F,68
2000,Charli,F,68
2000,Charmaine,F,68
2000,Cinthya,F,68
2000,Dejanae,F,68
2000,Echo,F,68
2000,Ember,F,68
2000,Gabriell,F,68
2000,Gena,F,68
2000,Gwen,F,68
2000,Kalani,F,68
2000,Karisma,F,68
2000,Karyn,F,68
2000,Khadija,F,68
2000,Lakayla,F,68
2000,Latoya,F,68
2000,Maricarmen,F,68
